model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
phrase_function_1_2gram_psalm,content_distance,11026,11026,0.033891898891617034,0.00029997000299970003,3.901037208033619,0.03575499669239884,0.00029997000299970003,4.142089364396628,nan,nan,nan,0.0004090500040905,0.001634149502244481,0.0004090500040905,0.001634149502244481,nan,nan
phrase_function_1_2gram_psalm,structural_distance,11026,11026,-4.388908289396421e-17,0.8467153284671532,-1.0290698774458726,-5.721140706412843e-17,0.9151084891510849,-1.3559958091391588,-9.892961874582075e-18,0.57994200579942,-0.24347619873497744,0.9325963955328606,1.0,0.9635036496350365,1.0,0.775922407759224,1.0
phrase_function_1_2gram_psalm,adjacent_similarity_distance,11026,11026,3.803591765008534e-18,0.30486951304869514,0.47761103878991806,1.5682665241740228e-18,0.40285971402859716,0.20895215868464057,2.4058434075691942e-18,0.36606339366063395,0.3107550006428245,0.4355278757838502,1.0,0.5254691922112137,1.0,0.6101056561010566,1.0
phrase_function_1_2gram_psalm,step_magnitude_distance,11026,11026,0.0,1.0,nan,0.0,1.0,nan,0.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0
phrase_function_1_2gram_psalm,turning_angle_distance,11026,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
phrase_function_1gram,content_distance,9730,9730,0.03757388043333895,9.999000099990002e-05,4.253464462310078,0.03655411847565584,9.999000099990002e-05,4.136054742667688,nan,nan,nan,0.00029997000299970003,0.0011983763016459527,0.00018748125187481254,0.0007489851885287205,nan,nan
phrase_function_1gram,structural_distance,9730,9730,0.01540026921899057,9.999000099990002e-05,4.2498581113842855,0.010920080380959294,0.0010998900109989002,3.2050149070931604,0.002725956965958153,0.1327867213278672,1.1270753369557718,0.0003333000033330001,0.0013315292240510587,0.007124287571242876,0.028461437164091375,0.775922407759224,1.0
phrase_function_1gram,adjacent_similarity_distance,9730,9730,0.009642694820195141,0.00019998000199980003,4.258714236149854,0.008204194878161562,0.00019998000199980003,3.667004727391115,0.004141408275135327,0.015598440155984402,2.1885725245136203,0.0029997000299970002,0.011983763016459526,0.0029997000299970007,0.011983763016459528,0.12223777622237778,0.48833834292072575
phrase_function_1gram,step_magnitude_distance,9730,9730,0.010480868381795239,0.00029997000299970003,3.492838182800135,0.008881856795546528,0.000999900009999,3.012305756774171,0.0038233283639905876,0.0670932906709329,1.514152766863625,0.0044995500449955,0.01797564452468929,0.00999900009999,0.03994587672153175,0.5031996800319968,1.0
phrase_function_1gram,turning_angle_distance,9730,1830,0.010555702015414198,0.11038896110388961,1.2935240739825458,0.009465427994777013,0.1331866813318668,1.1733618925046885,0.001277974212425667,0.42025797420257976,0.16564350149947954,0.287011298870113,0.912734319641629,0.3462853714628537,1.0,0.9023264340232643,1.0
