model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
syntax_complexity_core_psalm,structural_distance,length_controlled,Royal,-2.1179568743683423e-08,0.9933006699330067,1.0,0.9970745168919861,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_controlled,Thanksgiving,1.3295343751144714e-08,0.1250874912508749,0.43295670432956707,0.27566474121818585,1.0,0.9421855741886952,1.0
syntax_complexity_core_psalm,structural_distance,length_controlled,Trust,-5.369407534164724e-09,0.5563443655634437,1.0,0.8310867026504897,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_controlled,Wisdom,2.6808065806580148e-09,0.31356864313568644,0.909009099090091,0.6651456066514561,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_and_content_controlled,Hymn,3.1684265753691853e-09,0.25607439256074394,0.8712128787121288,0.378701566463072,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_and_content_controlled,Lament,3.5063804851524134e-10,0.45035496450354967,0.9922007799220078,0.9964731450482637,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_and_content_controlled,Praise,9.562650504209019e-10,0.39546045395460455,0.9792020797920208,0.8561514982522366,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_and_content_controlled,Royal,-2.1671349149835345e-08,0.995000499950005,1.0,0.9973752028138474,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_and_content_controlled,Thanksgiving,1.2848543280272334e-08,0.13068693130686931,0.44515548445155484,0.6115483126243588,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_and_content_controlled,Trust,-6.133270164682841e-09,0.6138386161383862,1.0,0.7860128621284214,1.0,1.0,1.0
syntax_complexity_core_psalm,structural_distance,length_and_content_controlled,Wisdom,1.8602391680889154e-09,0.33286671332866713,0.9502049795020497,0.9258544344241072,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,raw,Hymn,-2.1249427727412514e-10,0.6238376162383762,0.9968003199680032,0.9723643020313353,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,raw,Lament,2.3955655985121975e-09,0.25747425257474255,0.9001099890010998,0.4159199464668918,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,raw,Praise,-8.624165345853533e-09,0.99000099990001,1.0,0.9986001399860014,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,raw,Royal,-3.1922551558362663e-09,0.7691230876912308,1.0,0.9085720641419004,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,raw,Thanksgiving,1.5489960876279323e-08,0.11138886111388861,0.41475852414758524,0.26282764981928775,1.0,0.9587893669649428,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,raw,Trust,-8.586403373238081e-09,0.8549145085491451,1.0,0.9665613073157435,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,raw,Wisdom,1.4759245372953863e-08,0.1461853814618538,0.47005299470052997,0.6650607666506078,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_controlled,Hymn,4.058592640512561e-10,0.48165183481651835,0.9898010198980102,0.9951262938222307,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_controlled,Lament,2.6702057336422394e-09,0.2116788321167883,0.8814118588141185,0.3577232638181965,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_controlled,Praise,-8.51340825172444e-09,0.988001199880012,1.0,0.9986001399860014,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_controlled,Royal,-3.406868923524858e-09,0.7448255174482552,1.0,0.8812020206430061,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_controlled,Thanksgiving,1.5542298937831683e-08,0.08839116088391161,0.40055994400559947,0.25571415461193603,1.0,0.9736026397360266,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_controlled,Trust,-8.214037489576026e-09,0.6235376462353764,1.0,0.9579042095790421,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_controlled,Wisdom,1.3496891115519955e-08,0.1523847615238476,0.47935206479352066,0.37319511292114027,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Hymn,-1.7692224982587656e-10,0.5420457954204579,0.9946005399460054,0.9161060178567123,1.0,1.0,1.0
syntax_complexity_core_psalm,adjacent_similarity_distance,length_and_content_controlled,Lament,1.1889866590507917e-09,0.3544645535446455,0.9599040095990401,0.6706086148141942,1.0,1.0,1.0
