model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
homograph_icf_position_mean,1110,0.0808904646893885,0.03048526916356801,0.14393938741979764,0.020311592146754265,0.04759840667247772,3416,1.2727079912458932,48,0.09709931812640282,1.6132415210454647,26,0.14085141435328266,2.5324339748588,27,0.18261517802668403,3.409853338090342,495,0.078308257552781,1.2184581262372691,514,0.07348699312572272,1.1171676679193436
word_cantillation_tf_icf,1110,0.02858208797217931,0.0,0.1091919194039926,0.0037994030863046646,0.019967185333371162,3416,1.2411706743892108,48,0.028682756746468918,1.2462123852066769,26,0.13145589836674454,6.393314488201176,27,0.013680900335402257,0.4948868397882121,495,0.02433037954496768,1.0282358838203194,514,0.02824624471583327,1.2243509148317762
word_cantillation_icf,1110,0.028223652604748004,0.0,0.1089924575007779,0.00372119527310133,0.019759034737944603,3416,1.2400634776248942,48,0.02779899461807324,1.2185716389644121,26,0.13145589780370157,6.464622600480716,27,0.013680900481768532,0.5040582872978563,495,0.02394057768715065,1.0232980852663152,514,0.02793011486101013,1.2252076029513115
word_consonantal_tf_icf,1110,0.06355577207896862,0.0,0.13180753043835117,0.015534295700490475,0.03875306248664856,3416,1.2391659728833766,48,0.06525497141437314,1.2830128130134937,26,0.14935751831044713,3.4532296036232557,27,0.16883336212775943,3.95579230622314,495,0.059968121237120996,1.146588751584191,514,0.05698181345110743,1.0695288343959062
word_consonantal_icf,1110,0.06169602927771255,0.0,0.12909643860470987,0.014876846224069595,0.03780781850218773,3416,1.238346588310399,48,0.06390296869368235,1.2967191552396997,26,0.14567252503508807,3.4594875872949413,27,0.1554430296635228,3.717913093328022,495,0.058903904001430786,1.1644961153951157,514,0.0550065565533629,1.0614130071263228
word_consonantal_icf_spacing8_psalm,1110,1.0,1.0,1.2824081508258212e-16,0.8656185269355774,0.11936797201633453,3416,1.1257749528159329,48,1.0,1.1257749528159329,26,1.0,1.1257749528159329,27,1.0,1.1257749528159329,495,1.0,1.1257749528159329,514,1.0,1.1257749528159329
lexeme_icf_spacing8_psalm,1110,1.0,1.0,1.2161883888976234e-16,0.8855372071266174,0.10267708450555801,3416,1.114784213289447,48,1.0,1.114784213289447,26,1.0,1.114784213289447,27,1.0,1.114784213289447,495,1.0,1.114784213289447,514,1.0,1.114784213289447
homograph_icf_spacing8_psalm,1110,1.0,1.0,1.2116145163990014e-16,0.8886229991912842,0.10224848240613937,3416,1.0892777886552607,48,1.0,1.0892777886552607,26,1.0,1.0892777886552607,27,1.0,1.0892777886552607,495,1.0,1.0892777886552607,514,1.0,1.0892777886552607
word_cantillation_icf_spacing4_psalm,1110,1.0,1.0,1.3544212592059207e-16,0.8335575461387634,0.1530010998249054,3416,1.0878513556550473,48,1.0,1.0878513556550473,26,1.0,1.0878513556550473,27,1.0,1.0878513556550473,495,1.0,1.0878513556550473,514,1.0,1.0878513556550473
lexeme_tf_icf,1110,0.08105099853757478,0.02816958784533985,0.14543629081312423,0.02496933564543724,0.05485767126083374,3416,1.0223121325271727,48,0.09718552040544216,1.3164281877120894,26,0.1454677665825039,2.196564822522787,27,0.18152083641193603,2.85377591079537,495,0.0776794395685166,0.9608520141596375,514,0.07425516789214723,0.8984309963208039
