model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
word_consonantal_icf_spacing4_psalm,1110,2784,0.2850539291217257,0.30887942814269376,0.9026200659526195,0.9026200659526195,0.0,0.5522440075874329,2.983410141155218e-08
word_cantillation_icf_spacing4,647,1705,0.27508503401360546,0.30850810796498335,0.3412877470934919,0.3466927115117334,-0.005404964418241509,0.5164241194725037,0.10885578393936157
word_vocalized_icf_position8_psalm,1110,2784,0.2850539291217257,0.3080740314383176,7.688013904389012,7.688013904389012,0.0,0.5452099442481995,1.1996829698546208e-06
lexeme_icf_position_mean_psalm,1110,2784,0.2850539291217257,0.3074980518737851,7.370049340098426,7.370049340098426,0.0,0.5368552207946777,9.1202360636089e-05
word_cantillation_icf_position4_psalm,1110,2784,0.2850539291217257,0.3069156652701964,7.652827252890292,7.652827252890292,0.0,0.5274428725242615,0.0021231970749795437
homograph_icf_spacing8_psalm,1110,2784,0.2850539291217257,0.3057172794185396,1.0892777886552607,1.0892777886552607,0.0,0.5376074314117432,4.01878023694735e-05
word_vocalized_icf_position2_psalm,1110,2784,0.2850539291217257,0.3052061684639758,7.074147369128863,7.074147369128863,0.0,0.5327788591384888,0.0003005505714099854
word_consonantal_icf_position2_psalm,1110,2784,0.2850539291217257,0.3051443138063253,6.249777732537323,6.249777732537323,0.0,0.534045398235321,0.00020696573483292013
word_consonantal_icf_spacing8,957,2513,0.27579250720461096,0.3045988238816879,0.5743930275498724,0.47354565021704714,0.10084737733282528,0.530025064945221,0.0030924975872039795
word_consonantal_icf_spacing2_psalm,1110,2784,0.2850539291217257,0.30459503382489894,0.588003677454829,0.588003677454829,0.0,0.5401976704597473,1.2321183021413162e-05
word_vocalized_icf_spacing4,817,2153,0.2750841750841751,0.30144202860336544,0.39997756416628155,0.32739480210823807,0.07258276205804348,0.5284843444824219,0.008171658031642437
word_vocalized_icf_spacing8,817,2153,0.2750841750841751,0.3008805253406204,0.5220559802619417,0.4417153485140782,0.08034063174786349,0.5216622948646545,0.0338546521961689
homograph_icf_spacing2_psalm,1110,2784,0.2850539291217257,0.2994692559350051,0.5697777705915501,0.5697777705915501,0.0,0.5235308408737183,0.002007735427469
lexeme_icf_spacing2_psalm,1110,2784,0.2850539291217257,0.29910062973330237,0.5921548846900655,0.5921548846900655,0.0,0.5225235223770142,0.007668064441531897
word_vocalized_icf_spacing8_psalm,1110,2784,0.2850539291217257,0.2985211928797726,1.3395083013034632,1.3395083013034632,0.0,0.5311098694801331,0.0004782303294632584
word_consonantal_icf_spacing8_psalm,1110,2784,0.2850539291217257,0.2984825161405306,1.1257749528159329,1.1257749528159329,0.0,0.5242233872413635,0.0023949851747602224
word_vocalized_icf_spacing4_psalm,1110,2784,0.2850539291217257,0.2983752775859802,1.0037498462648649,1.0037498462648649,0.0,0.515987753868103,0.039486274123191833
lexeme_icf_position2_psalm,1110,2784,0.2850539291217257,0.2982887417392112,5.6714775551886225,5.6714775551886225,0.0,0.5137529969215393,0.07580594718456268
