model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
morph_atomic_core,step_magnitude_distance,length_and_content_controlled,Trust,0.0034894824485332196,0.27757224277572246,0.7368263173682632,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_and_content_controlled,Wisdom,0.004892455493147409,0.12238776122387761,0.49955004499550043,0.481071892810719,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,raw,Hymn,0.0064202013207196595,0.19618038196180382,0.8740125987401259,0.42802992428029923,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,raw,Lament,0.010493922120558524,0.007399260073992601,0.521047895210479,0.019678032196780323,0.08774035436982487,0.9984001599840016,1.0
morph_atomic_core,turning_angle_distance,raw,Praise,-0.00876342768614713,0.9009099090090991,1.0,1.0,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,raw,Royal,-0.002554227071712406,0.6996300369963003,1.0,0.8002138846805097,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,raw,Thanksgiving,0.007903519360466293,0.22897710228977103,0.7549245075492451,0.30530280305302804,1.0,0.9866256617581485,1.0
morph_atomic_core,turning_angle_distance,raw,Trust,0.014410150305480318,0.1070892910708929,0.23987601239876014,0.20561143885611438,0.9167797027325115,0.46056194380561943,1.0
morph_atomic_core,turning_angle_distance,raw,Wisdom,0.007248690104118688,0.24327567243275672,0.8103189681031897,0.3649135086491351,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_controlled,Hymn,0.003377325128971825,0.37906209379062095,0.9908009199080092,0.7910861087804263,1.0,1.0,1.0
morph_atomic_core,turning_angle_distance,length_controlled,Lament,0.009148465949622715,0.017998200179982,0.6246375362463754,0.035996400359964,0.1605006482374845,0.9965003499650035,1.0
morph_atomic_core,turning_angle_distance,length_controlled,Praise,-0.009635864476491212,0.9254074592540746,1.0,1.0,1.0,1.0,1.0
