model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
morph_prs_gn_atomic_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
morph_prs_gn_atomic_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
morph_prs_gn_sp_plus_psalm,content_distance,11026,11026,0.004971299320290976,9.999000099990002e-05,6.6249627691237265,0.004884275486295334,9.999000099990002e-05,6.5071275698369355,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
morph_prs_gn_sp_plus_psalm,structural_distance,11026,11026,-1.376308321003574e-10,0.51004899510049,-0.06629984530377742,1.1351462830505788e-10,0.47565243475652436,0.020406931347673764,-1.080090788256918e-11,0.49265073492650735,-0.022545509432161343,0.7206433611957953,1.0,0.7502850905385652,1.0,0.6907440834863882,1.0
morph_prs_gn_sp_plus_psalm,adjacent_similarity_distance,11026,11026,1.87600533521779e-09,0.2171782821717828,0.753023074866507,2.0545736288473177e-09,0.19908009199080093,0.8255041208184561,1.1167828404573345e-09,0.30926907309269075,0.447913477726776,0.39151186922124115,1.0,0.37096290370962903,1.0,0.5575258800650548,1.0
morph_prs_gn_sp_plus_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
morph_prs_gn_sp_plus_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
morph_prs_gn_sp_plus,content_distance,11026,11026,0.005970254227965474,9.999000099990002e-05,6.328527080691733,0.005879421621527028,9.999000099990002e-05,6.230939812393209,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
morph_prs_gn_sp_plus,structural_distance,11026,11026,0.004992879142301954,0.006899310068993101,2.5738728320626447,0.0029048921875903006,0.055894410558944105,1.6168716271982748,0.0007222461322495745,0.3354664533546645,0.41303323652534435,0.017924678120423254,0.1103950650060487,0.13973602639736027,0.8606105847026094,0.5996502260601966,1.0
morph_prs_gn_sp_plus,adjacent_similarity_distance,11026,11026,0.003504181260938641,0.0004999500049995,3.4484274887007533,0.0028448226899802104,0.0030996900309969004,2.8550110597908254,0.0015739578240582957,0.05069493050694931,1.6523712277200862,0.002284254333187371,0.01406833661996123,0.011408581364085813,0.0702635256741397,0.25221551918882185,1.0
morph_prs_gn_sp_plus,step_magnitude_distance,11026,11026,0.006105938254980861,9.999000099990002e-05,4.008316827677486,0.005328191652880492,0.0004999500049995,3.5218513808776826,0.0029749356656125917,0.0182981701829817,2.1077285090651667,0.0012044250120442502,0.00741785021779774,0.004568508666374742,0.02813667323992246,0.2733410869439372,1.0
morph_prs_gn_sp_plus,turning_angle_distance,11026,4950,0.010217888766023558,0.013098690130986902,2.2696614961538413,0.008780412152536544,0.026997300269973004,1.9653146186855945,0.0045442739512935575,0.1494850514948505,1.0731218116512886,0.10572514177153713,0.5612970757283066,0.23640712851791743,1.0,0.8636217186362172,1.0
