model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
sp_1_2gram_psalm_shuffle10,1110,1.0,1.0,1.7388918063319523e-16,0.9376257061958312,0.0387560948729515,3416,1.6094060562252548,48,1.0,1.6094060562252548,26,1.0,1.6094060562252548,27,1.0,1.6094060562252548,495,1.0,1.6094060562252548,514,1.0,1.6094060562252548
sp_1_2gram_psalm_shuffle06,1110,1.0,1.0,1.6903188456676552e-16,0.9373971819877625,0.0389431752264499,3416,1.607542724706179,48,1.0,1.607542724706179,26,1.0,1.607542724706179,27,1.0,1.607542724706179,495,1.0,1.607542724706179,514,1.0,1.607542724706179
sp_1_2gram_psalm_shuffle17,1110,1.0,1.0,1.6185000265338755e-16,0.9368435740470886,0.0393192060291767,3416,1.6062487606195892,48,1.0,1.6062487606195892,26,1.0,1.6062487606195892,27,1.0,1.6062487606195892,495,1.0,1.6062487606195892,514,1.0,1.6062487606195892
sp_1_2gram_psalm_shuffle07,1110,1.0,1.0,1.8607447222234807e-16,0.9377025365829468,0.0388462990522384,3416,1.6036910835001004,48,1.0,1.6036910835001004,26,1.0,1.6036910835001004,27,1.0,1.6036910835001004,495,1.0,1.6036910835001004,514,1.0,1.6036910835001004
morph_prs_gn_sp_plus_psalm,1110,1.0,1.0,1.787387314661769e-16,0.9820539355278016,0.0111911287531256,3416,1.6035973553772378,48,1.0,1.6035973553772378,26,1.0,1.6035973553772378,27,1.0,1.6035973553772378,495,1.0,1.6035973553772378,514,1.0,1.6035973553772378
sp_1_2gram_psalm_shuffle01,1110,1.0,1.0,1.82853853916673e-16,0.937127649784088,0.0392743498086929,3416,1.6008501864999884,48,1.0,1.6008501864999884,26,1.0,1.6008501864999884,27,1.0,1.6008501864999884,495,1.0,1.6008501864999884,514,1.0,1.6008501864999884
sp_1_2gram_psalm_shuffle11,1110,1.0,1.0,1.605411281982232e-16,0.937763810157776,0.0389260873198509,3416,1.598829836937808,48,1.0,1.598829836937808,26,1.0,1.598829836937808,27,1.0,1.598829836937808,495,1.0,1.598829836937808,514,1.0,1.598829836937808
sp_1_2gram_psalm_shuffle22,1110,1.0,1.0,1.7895604307405322e-16,0.9377846121788024,0.0389633700251579,3416,1.596766085198128,48,1.0,1.596766085198128,26,1.0,1.596766085198128,27,1.0,1.596766085198128,495,1.0,1.596766085198128,514,1.0,1.596766085198128
sp_1_2gram_psalm_shuffle16,1110,1.0,1.0,1.6810964604642776e-16,0.9374210834503174,0.0392081514000892,3416,1.5960690396012944,48,1.0,1.5960690396012944,26,1.0,1.5960690396012944,27,1.0,1.5960690396012944,495,1.0,1.5960690396012944,514,1.0,1.5960690396012944
sp_1_2gram_psalm_shuffle08,1110,1.0,1.0,1.851171695514109e-16,0.9368523359298706,0.0395996570587158,3416,1.5946517914662268,48,1.0,1.5946517914662268,26,1.0,1.5946517914662268,27,1.0,1.5946517914662268,495,1.0,1.5946517914662268,514,1.0,1.5946517914662268
sp_1_2gram_psalm_shuffle12,1110,1.0,1.0,1.8877027085434024e-16,0.9373606443405152,0.0392830520868301,3416,1.594564381632787,48,1.0,1.594564381632787,26,1.0,1.594564381632787,27,1.0,1.594564381632787,495,1.0,1.594564381632787,514,1.0,1.594564381632787
sp_1_2gram_psalm_shuffle13,1110,1.0,1.0,1.6751409730803024e-16,0.9366406798362732,0.0397723317146301,3416,1.5930501791631262,48,1.0,1.5930501791631262,26,1.0,1.5930501791631262,27,1.0,1.5930501791631262,495,1.0,1.5930501791631262,514,1.0,1.5930501791631262
morph_prs_ps_sp_plus_psalm,1110,1.0,1.0,1.78925014717847e-16,0.9793731570243835,0.0129632065072655,3416,1.591183706288687,48,1.0,1.591183706288687,26,1.0,1.591183706288687,27,1.0,1.591183706288687,495,1.0,1.591183706288687,514,1.0,1.591183706288687
morph_gn_sp_plus_psalm,1110,1.0,1.0,1.6484118393676784e-16,0.9719123840332032,0.0195545610040426,3416,1.4363715943809816,48,1.0,1.4363715943809816,26,1.0,1.4363715943809816,27,1.0,1.4363715943809816,495,1.0,1.4363715943809816,514,1.0,1.4363715943809816
morph_prs_nu_sp_plus_psalm,1110,1.0,1.0,1.544421642571504e-16,0.9801164865493774,0.0145442159846425,3416,1.3671079604165608,48,1.0,1.3671079604165608,26,1.0,1.3671079604165608,27,1.0,1.3671079604165608,495,1.0,1.3671079604165608,514,1.0,1.3671079604165608
morph_nu_sp_plus_psalm,1110,1.0,1.0,1.4348404295911431e-16,0.9737425446510316,0.019368976354599,3416,1.355644968957479,48,1.0,1.355644968957479,26,1.0,1.355644968957479,27,1.0,1.355644968957479,495,1.0,1.355644968957479,514,1.0,1.355644968957479
morph_vs_sp_plus_psalm,1110,1.0,1.0,1.7439930767160107e-16,0.9868699908256532,0.009738870896399,3416,1.348206513262414,48,1.0,1.348206513262414,26,1.0,1.348206513262414,27,1.0,1.348206513262414,495,1.0,1.348206513262414,514,1.0,1.348206513262414
sp_unigram_psalm,1110,1.0,1.0,1.1047082227326627e-16,0.9631514549255372,0.0285003427416086,3416,1.2929158574877924,48,1.0,1.2929158574877924,26,1.0,1.2929158574877924,27,1.0,1.2929158574877924,495,1.0,1.2929158574877924,514,1.0,1.2929158574877924
morph_ps_atomic_psalm,1110,1.0,1.0,2.0305384377669134e-16,0.9910809993743896,0.0073253544978797,3416,1.2175520827274466,48,1.0,1.2175520827274466,26,1.0,1.2175520827274466,27,1.0,1.2175520827274466,495,1.0,1.2175520827274466,514,1.0,1.2175520827274466
morph_st_sp_plus_psalm,1110,1.0,1.0,1.6791136449987999e-16,0.978926122188568,0.0176478251814842,3416,1.1941345516920814,48,1.0,1.1941345516920814,26,1.0,1.1941345516920814,27,1.0,1.1941345516920814,495,1.0,1.1941345516920814,514,1.0,1.1941345516920814
morph_suffix_inventory_psalm,1110,1.0,1.0,1.417712040666442e-16,0.9853604435920716,0.0124026145786046,3416,1.180360505048882,48,1.0,1.180360505048882,26,1.0,1.180360505048882,27,1.0,1.180360505048882,495,1.0,1.180360505048882,514,1.0,1.180360505048882
morph_vt_atomic_psalm,1110,1.0,1.0,1.5519528272529887e-16,0.9935851097106934,0.0055712829343974,3416,1.1514206628603791,48,1.0,1.1514206628603791,26,1.0,1.1514206628603791,27,1.0,1.1514206628603791,495,1.0,1.1514206628603791,514,1.0,1.1514206628603791
morph_prs_gn_atomic_psalm,1110,1.0,1.0,1.6171272527274752e-16,0.9901334047317504,0.0088916728273034,3416,1.109644434729136,48,1.0,1.109644434729136,26,1.0,1.109644434729136,27,1.0,1.109644434729136,495,1.0,1.109644434729136,514,1.0,1.109644434729136
morph_prs_ps_atomic_psalm,1110,1.0,1.0,1.625688070899654e-16,0.9865766763687134,0.0125143080949783,3416,1.0726380978803816,48,1.0,1.0726380978803816,26,1.0,1.0726380978803816,27,1.0,1.0726380978803816,495,1.0,1.0726380978803816,514,1.0,1.0726380978803816
morph_gn_atomic_psalm,1110,1.0,1.0,1.462815649101334e-16,0.9795169234275818,0.0201948713511228,3416,1.0142712085798622,48,1.0,1.0142712085798622,26,1.0,1.0142712085798622,27,1.0,1.0142712085798622,495,1.0,1.0142712085798622,514,1.0,1.0142712085798622
morph_nu_atomic_psalm,1110,1.0,1.0,1.3816138518743383e-16,0.981776475906372,0.0196673609316349,3416,0.926587159150338,48,1.0,0.926587159150338,26,1.0,0.926587159150338,27,1.0,0.926587159150338,495,1.0,0.926587159150338,514,1.0,0.926587159150338
morph_prs_nu_atomic_psalm,1110,1.0,1.0,1.3254153012564306e-16,0.9871140122413636,0.0151575859636068,3416,0.8501345655947828,48,1.0,0.8501345655947828,26,1.0,0.8501345655947828,27,1.0,0.8501345655947828,495,1.0,0.8501345655947828,514,1.0,0.8501345655947828
morph_st_atomic_psalm,1110,1.0,1.0,1.3979932494642283e-16,0.9883489608764648,0.0158746223896741,3416,0.7339411821923837,48,1.0,0.7339411821923837,26,1.0,0.7339411821923837,27,1.0,0.7339411821923837,495,1.0,0.7339411821923837,514,1.0,0.7339411821923837
morph_vs_atomic_psalm,1110,1.0,1.0,1.3449597344253643e-16,0.9962793588638306,0.0050769499503076,3416,0.7328496779732886,48,1.0,0.7328496779732886,26,1.0,0.7328496779732886,27,1.0,0.7328496779732886,495,1.0,0.7328496779732886,514,1.0,0.7328496779732886
morph_signature_1_2gram,1110,0.2615638527392469,0.2063343646594652,0.199769372840091,0.1735800206661224,0.1426971405744552,3416,0.6165774010532261,48,0.2653713014609009,0.6432594263995391,26,0.3632178664037403,1.328953369171895,27,0.2853922080710065,0.7835629148191918,495,0.2629849359239051,0.6265361372895468,514,0.2534460245986251,0.5596888880252714
sp_1_2_3gram,1110,0.3633213536475694,0.3170939968242167,0.214772664509123,0.2702941596508026,0.1615576595067978,3416,0.5758141971155046,48,0.298591739637074,0.1751546789713226,26,0.4814676707591196,1.307109249743938,27,0.3855670819029025,0.7135094838833662,495,0.3643769674764577,0.5823481728620636,514,0.3612047266425301,0.5627128250635641
morph_signature_1_2gram_shuffle10,1110,0.2392277746039854,0.2010075682799082,0.173746528667159,0.1687606275081634,0.1343526244163513,3416,0.5244940126919162,48,0.2376023539309726,0.5123958443079794,26,0.2985211155406294,0.965820270323454,27,0.2549168529517114,0.6412693895472756,495,0.2388483381188125,0.5216698290422016,514,0.2359215669633703,0.4998855790645288
