model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
morph_prs_nu_1gram,2392,0.9475937161150857,0.9805806736677491,0.08554167857492531,0.9289932250976562,0.10638052970170975,818,0.17484864072011194,79,0.9568147985356961,0.26152881092105207,62,0.9612734923696326,0.30344149782380236,38,0.962810028180849,0.31788526695641456,1118,0.9567224481508686,0.2606606973190009,1095,0.9363053563767163,0.06873561637231189
morph_vt_1_2gram,2392,0.8139240181138218,0.8862254438601018,0.18694959512099119,0.7780228853225708,0.2063954472541809,818,0.17394343367970638,79,0.7872887629837714,0.04489380838807662,62,0.7883213086690766,0.0498965625623661,38,0.8964343770505551,0.5737117426924524,1118,0.8419285554244721,0.3096273244012012,1095,0.7858391658653698,0.037870411614133626
morph_st_1gram,2392,0.8885924437328935,0.9417419154500702,0.13675686994409414,0.8625779151916504,0.15067607164382935,818,0.17265202269632215,79,0.8821092825096052,0.12962487742661205,62,0.9082571287604445,0.30316169694662215,38,0.9293273404511628,0.44299950570317403,1118,0.8974067853797812,0.23115063863929192,1095,0.8775336302428633,0.09925739958608379
morph_nu_1gram,2392,0.8194431401479997,0.891132788679007,0.19295723371983176,0.7831350564956665,0.21030467748641968,818,0.1726451550497623,79,0.7795047688037342,-0.017262039700313956,62,0.8029579735892657,0.09425808940877806,38,0.8540209569900631,0.3370628810620439,1118,0.8361734898260277,0.25219806789026894,1095,0.8049762211368625,0.10385486857564731
morph_prs_ps_1gram,2392,0.9408719698653407,0.9758140302891785,0.09093494210757452,0.9243675470352173,0.1029621809720993,818,0.16029597153342937,79,0.9589818037312465,0.3361841830585253,62,0.9624007011728999,0.3693895542868194,38,0.9607916992628297,0.3537624386325173,1118,0.9531137801660972,0.27919215443454454,1095,0.9251562147513447,0.0076597805978984995
morph_prs_gn_1gram,2392,0.9427529730670003,0.9761870601839527,0.08983589644416001,0.928012490272522,0.1009356826543808,818,0.14603837222711455,79,0.9623281041767893,0.3399750514569679,62,0.9624918476292615,0.3415973068196523,38,0.9621287166711725,0.33799965979791013,1118,0.9542280349078596,0.25972524231201394,1095,0.9278345776555182,-0.0017626335139866063
morph_ps_1_2_3gram,2392,0.6830000780116641,0.7395365818923028,0.2448437551589517,0.6493540406227112,0.24894803762435913,818,0.13515285241863131,79,0.6049460178162341,-0.17838269877621962,62,0.6777213874833717,0.11394886712649814,38,0.8076265940388331,0.63576541886601,1118,0.7193275014800325,0.2810765713401815,1095,0.6475148565701341,-0.007387823057887571
morph_nu_1_2gram,2392,0.6673350743723117,0.7106220526827811,0.23539786052476255,0.6400179862976074,0.23270688951015472,818,0.11738839418208194,79,0.6591376936964634,0.0821621888337844,62,0.6617951074811075,0.09358176386329019,38,0.7293871011053221,0.3840415511368642,1118,0.6873943361103104,0.20358808418792268,1095,0.645606160565654,0.024013789535022482
morph_prs_nu_1_2gram,2392,0.8719276421926113,0.9239273833622309,0.16442795875831479,0.8523240089416504,0.19043132662773132,818,0.10294332134378029,79,0.8751827356432401,0.12003658802564343,62,0.8961654982637289,0.23022204433718513,38,0.9264151117269342,0.3890699292880651,1118,0.8890010932205454,0.19260005655788984,1095,0.8509974672606083,-0.006965984560068146
morph_vt_1_2_3gram,2392,0.6809775812335843,0.7329279295166591,0.2436349256045374,0.6564133763313293,0.24567599594593048,818,0.09998618223841932,79,0.6475179005012816,-0.036208160246984616,62,0.6586115526065072,0.008947460523011805,38,0.7831252808763918,0.5157683560299875,1118,0.7146148762346893,0.23690348615161103,1095,0.6467692708729165,-0.03925538358470885
morph_suffix_1_2gram,2392,0.851248837188266,0.9219544457292885,0.18319104174806994,0.8328675627708435,0.2006758451461792,818,0.09159684566935791,79,0.8721927894604736,0.19596392710335553,62,0.8889624198402007,0.279529691420987,38,0.9232710888620148,0.4504953051291164,1118,0.8753293674798874,0.21159399965707523,1095,0.8205166976599014,-0.061546346556783066
morph_st_1_2gram,2392,0.7475737696810002,0.7951177288340987,0.2006859048818041,0.7295897006988525,0.20056675374507904,818,0.08966625149153816,79,0.7387875628020014,0.045859355707772935,62,0.7757409932630979,0.23010440016845346,38,0.8208553256316387,0.4550386503676726,1118,0.7551985807963011,0.12768257759208446,1095,0.7362847327205616,0.033380567300892124
morph_nu_1_2_3gram,2392,0.5171710133670558,0.4874409463853969,0.24971284522578274,0.49717867374420166,0.22910307347774506,818,0.08726351558437835,79,0.5173094631551183,0.08786782780926818,62,0.515380347086536,0.07944753017074849,38,0.5853239002445476,0.38474048017914664,1118,0.5375988785331371,0.17642803379004815,1095,0.49404034744843683,-0.013698315994305862
