model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
morph_vs_1_2gram,2392,331,0.8784428938670584,0.8869724637904135,-0.01913173780204721,-0.016063231848466527,-0.0030685059535806823,0.49951121058109105,0.5115309986084929
morph_vt_1_2_3gram_psalm,2392,331,0.8784428938670584,0.886023157058714,1.2580107697833625,1.2580107697833625,0.0,0.50911901706595,0.2912437985507882
morph_gn_1gram_psalm,2392,331,0.8784428938670584,0.8859407461608544,1.005443783386729,1.005443783386729,0.0,0.5284179894714507,0.037423029254094894
morph_suffix_1_2gram_psalm,2392,331,0.8784428938670584,0.8854195628569227,1.1944066421625086,1.1944066421625086,0.0,0.5238035394921642,0.07088614778851599
morph_atomic_core_psalm,2392,331,0.8784428938670584,0.8851455566199161,1.7233021674080398,1.7233021674080398,0.0,0.5195004243753094,0.10457037366197486
morph_prs_nu_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8839881952196804,0.921622838877501,0.921622838877501,0.0,0.5197719740524811,0.113499770637295
morph_vt_1_2gram_psalm,2392,331,0.8784428938670584,0.8834387740454037,1.1876370662912208,1.1876370662912208,0.0,0.509604017419596,0.27856424870246066
morph_nu_sp_plus_psalm,2392,331,0.8784428938670584,0.8833961873508049,1.4436455876689613,1.4436455876689613,0.0,0.5165702139053643,0.14992112692221948
morph_signature_1_2gram_psalm,2392,331,0.8784428938670584,0.8833378806990364,2.5503077082610086,2.5503077082610086,0.0,0.5110381786215886,0.2417084386463746
morph_prs_nu_1_2gram_psalm,2392,331,0.8784428938670584,0.8825842152332727,0.8714013279008642,0.8714013279008642,0.0,0.5160144843334782,0.16198147174426447
morph_suffix_1gram_psalm,2392,331,0.8784428938670584,0.8818698387048618,1.1957533757995753,1.1957533757995753,0.0,0.5075263466337944,0.31749640044715016
morph_prs_gn_1_2gram_psalm,2392,331,0.8784428938670584,0.8818677609522927,1.1086348711834322,1.1086348711834322,0.0,0.5081123887277834,0.3075691193910517
morph_vt_1gram_psalm,2392,331,0.8784428938670584,0.8813741258462228,1.1156910452007511,1.1156910452007511,0.0,0.5139197627539936,0.1927133089283965
morph_suffix_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8812642603415384,1.2192982445009477,1.2192982445009477,0.0,0.5015737251058412,0.46137409630773574
morph_nu_1gram_psalm,2392,331,0.8784428938670584,0.8798454368365279,0.9842884329615714,0.9842884329615714,0.0,0.5081010215319949,0.30697991189773066
morph_full_all_psalm,2392,331,0.8784428938670584,0.87978768043403,1.8320422921862989,1.8320422921862989,0.0,0.5035629843688427,0.4135320334195663
morph_vs_1_2_3gram,2392,331,0.8784428938670584,0.8797192810358037,-0.09940085112584325,-0.04231175865051022,-0.05708909247533303,0.481417792440057,0.8638079680902926
morph_signature_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8780069020365172,2.947380401008755,2.947380401008755,0.0,0.4903334630035668,0.7359761859425404
morph_suffix_host_plus_suffix_psalm,2392,331,0.8784428938670584,0.8779766475673006,1.9907653569173218,1.9907653569173218,0.0,0.4918724550111651,0.6944449329447986
morph_suffix_posmean,2392,331,0.8784428938670584,0.877919016138988,2.262796540936265,2.262796540936265,0.0,0.48759712637290464,0.7886076154874782
sp_1gram_psalm,2392,331,0.8784428938670584,0.8779099125048154,1.4298108270541539,1.4298108270541539,0.0,0.4956135254473623,0.6232028741289435
morph_prs_ps_sp_plus_psalm,2392,331,0.8784428938670584,0.8777880553730061,1.660885825682526,1.660885825682526,0.0,0.4884300892198567,0.7614344798075587
morph_prs_gn_1gram_psalm,2392,331,0.8784428938670584,0.8770251939433734,1.095068377037782,1.095068377037782,0.0,0.4954910123371965,0.6141656453279019
morph_st_sp_plus_psalm,2392,331,0.8784428938670584,0.8769839081747002,1.3480338938615273,1.3480338938615273,0.0,0.49162932332346493,0.6992827725261815
morph_gn_sp_plus_psalm,2392,331,0.8784428938670584,0.8769166816878972,1.4673221165999333,1.4673221165999333,0.0,0.49915693297901365,0.5209387612247355
morph_prs_nu_1_2_3gram,2392,331,0.8784428938670584,0.8767879504023781,0.017805489851979994,0.078550692726599,-0.060745202874619,0.4853577888025543,0.8071346320091948
morph_vs_1gram_psalm,2392,331,0.8784428938670584,0.8757403747798562,0.8459002924816527,0.8459002924816527,0.0,0.4953040851175621,0.617156839735145
morph_vs_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8756571547608829,1.1398300423842025,1.1398300423842025,0.0,0.49072942032353567,0.7245048635080364
morph_prs_ps_1_2_3gram,2392,331,0.8784428938670584,0.8755653008328682,0.0024590664366625106,0.08437094632718181,-0.0819118798905193,0.47966471824510704,0.885824553292565
morph_prs_ps_1gram_psalm,2392,331,0.8784428938670584,0.8753647416409878,1.0703818550068906,1.0703818550068906,0.0,0.48423748850650206,0.8416362272676494
morph_prs_gn_1_2_3gram,2392,331,0.8784428938670584,0.8753411736719365,-0.004504057153809093,0.08319893835186651,-0.0877029955056756,0.4785974648627348,0.897572283125182
morph_suffix_1_2_3gram,2392,331,0.8784428938670584,0.8751100333497738,0.0186970839398518,0.10875592941944859,-0.09005884547959679,0.47708183875759075,0.912711901041544
